"","pid","agree","hasChoice","advisor","inf","initialAnswer","finalAnswer","initialConfidence","finalConfidence","shift","cappedInfluence"
"3657","13","1","FALSE","1",1,1,1,-52,-53,1,1
"3658","13","0","FALSE","1",5,1,1,-34,-29,-5,5
"3659","13","1","FALSE","1",4,1,1,-14,-18,4,4
"3660","13","1","TRUE","1",8,1,1,-30,-38,8,8
"3661","13","1","FALSE","2",3,1,1,-35,-38,3,3
"3662","13","0","FALSE","2",0,1,1,-49,-49,0,0
"3663","13","0","TRUE","2",0,1,1,-49,-49,0,0
"3664","13","0","FALSE","2",0,1,1,-31,-31,0,0
"3665","13","0","FALSE","1",8,1,1,-39,-31,-8,8
"3666","13","1","FALSE","1",5,1,1,-7,-12,5,5
"3667","13","1","TRUE","1",8,1,1,-17,-25,8,8
"3668","13","0","FALSE","1",20,1,2,-12,8,-20,20
"3669","13","1","FALSE","2",4,2,2,6,10,4,4
"3670","13","1","FALSE","2",2,1,1,-30,-32,2,2
"3671","13","1","FALSE","1",6,1,1,-39,-45,6,6
"3672","13","0","TRUE","2",0,1,1,-7,-7,0,0
"3673","13","0","TRUE","1",33,1,2,-26,7,-33,-29
"3674","13","1","FALSE","1",7,1,1,-24,-31,7,7
"3675","13","0","FALSE","2",4,1,1,-21,-17,-4,4
"3676","13","1","FALSE","2",4,1,1,-44,-48,4,4
"3677","13","1","FALSE","2",3,1,1,-20,-23,3,3
"3678","13","1","FALSE","2",7,1,1,-36,-43,7,7
"3679","13","0","TRUE","2",0,1,1,-26,-26,0,0
"3680","13","0","FALSE","1",11,1,1,-30,-19,-11,11
"3681","13","0","TRUE","1",27,1,2,-21,6,-27,27
"3682","13","0","TRUE","2",0,1,1,-21,-21,0,0
"3683","13","0","FALSE","1",15,1,2,-9,6,-15,15
"3684","13","0","TRUE","2",0,1,1,-37,-37,0,0
"3685","13","1","FALSE","2",6,1,1,-38,-44,6,6
"3686","13","0","FALSE","2",-1,1,1,-36,-37,1,-1
"3687","13","1","FALSE","2",4,1,1,-43,-47,4,4
"3688","13","1","FALSE","2",12,1,1,-29,-41,12,12
"3689","13","1","TRUE","1",5,1,1,-39,-44,5,5
"3690","13","1","FALSE","1",9,1,1,-29,-38,9,9
"3691","13","1","FALSE","1",8,1,1,-26,-34,8,8
"3692","13","0","TRUE","1",18,1,1,-25,-7,-18,18
"3693","13","0","FALSE","1",0,1,1,-49,-49,0,0
"3694","13","1","FALSE","1",-5,1,1,-16,-11,-5,-5
"3695","13","1","TRUE","2",9,1,1,-27,-36,9,9
"3696","13","1","FALSE","1",4,1,1,-37,-41,4,4
"3697","13","0","FALSE","2",9,1,1,-19,-10,-9,9
"3698","13","0","TRUE","1",9,1,1,-34,-25,-9,9
"3699","13","1","TRUE","1",4,1,1,-35,-39,4,4
"3700","13","1","FALSE","1",7,1,1,-27,-34,7,7
"3701","13","0","TRUE","2",0,1,1,-30,-30,0,0
"3702","13","1","FALSE","2",5,1,1,-36,-41,5,5
"3703","13","1","FALSE","2",3,1,1,-45,-48,3,3
"3704","13","1","TRUE","1",2,1,1,-49,-51,2,2
"3705","13","0","FALSE","1",0,1,1,-39,-39,0,0
"3706","13","0","FALSE","1",-1,1,1,-40,-41,1,-1
"3707","13","0","FALSE","2",7,1,1,-31,-24,-7,7
"3708","13","0","TRUE","2",3,1,1,-35,-32,-3,3
"3709","13","0","FALSE","1",8,1,1,-18,-10,-8,8
"3710","13","0","TRUE","2",-3,1,1,-41,-44,3,-3
"3711","13","0","FALSE","2",-3,2,2,7,10,3,-3
"3712","13","1","FALSE","1",1,1,1,-49,-50,1,1
"3713","13","0","FALSE","1",-1,1,1,-46,-47,1,-1
"3714","13","1","TRUE","2",4,2,2,3,7,4,4
"3715","13","0","FALSE","2",-1,1,1,-9,-10,1,-1
"3716","13","0","FALSE","1",0,1,1,-20,-20,0,0
"3717","13","1","FALSE","1",1,1,1,-35,-36,1,1
"3718","13","0","FALSE","2",-1,2,2,6,7,1,-1
"3719","13","1","FALSE","2",9,1,1,-27,-36,9,9
"3720","13","0","TRUE","1",16,1,2,-11,5,-16,16
"3721","13","1","FALSE","2",4,1,1,-43,-47,4,4
"3722","13","1","TRUE","2",6,1,1,-29,-35,6,6
"3723","13","0","FALSE","1",23,1,2,-16,7,-23,23
"3724","13","0","FALSE","1",1,1,1,-8,-7,-1,1
"3725","13","0","FALSE","1",-4,1,1,-25,-29,4,-4
"3726","13","0","FALSE","1",15,1,2,-6,9,-15,15
"3727","13","0","TRUE","2",4,1,1,-22,-18,-4,4
"3728","13","1","TRUE","1",8,1,1,-26,-34,8,8
"3729","13","1","TRUE","1",2,1,1,-42,-44,2,2
"3730","13","0","FALSE","2",0,1,1,-42,-42,0,0
"3731","13","1","TRUE","1",5,1,1,-38,-43,5,5
"3732","13","0","FALSE","2",0,1,1,-46,-46,0,0
"3733","13","0","FALSE","1",0,1,1,-31,-31,0,0
"3734","13","1","FALSE","2",5,1,1,-26,-31,5,5
"3735","13","0","FALSE","1",20,1,2,-14,6,-20,20
"3736","13","1","TRUE","1",5,1,1,-40,-45,5,5
"3737","13","0","FALSE","2",9,1,2,-1,8,-9,9
"3738","13","0","FALSE","1",-3,1,1,-27,-30,3,-3
"3739","13","1","FALSE","2",9,2,2,16,25,9,9
"3740","13","1","TRUE","2",4,1,1,-13,-17,4,4
"3741","13","1","FALSE","2",1,1,1,-53,-54,1,1
"3742","13","1","FALSE","2",5,2,2,8,13,5,5
"3743","13","0","TRUE","1",0,1,1,-36,-36,0,0
"3744","13","0","FALSE","1",8,1,1,-20,-12,-8,8
"3745","14","0","FALSE","2",5,2,2,28,23,-5,5
"3746","14","1","FALSE","2",3,1,1,-38,-41,3,3
"3747","14","0","FALSE","1",9,1,1,-30,-21,-9,9
"3748","14","1","TRUE","2",1,2,2,35,36,1,1
"3749","14","0","FALSE","2",2,2,2,20,18,-2,2
"3750","14","1","FALSE","2",4,1,1,-25,-29,4,4
"3751","14","0","FALSE","1",11,1,1,-28,-17,-11,11
"3752","14","0","FALSE","2",5,2,2,21,16,-5,5
"3753","14","1","TRUE","2",3,1,1,-24,-27,3,3
"3754","14","0","FALSE","1",5,2,2,24,19,-5,5
"3755","14","1","FALSE","1",-1,2,2,36,35,-1,-1
"3756","14","0","FALSE","1",0,1,1,-11,-11,0,0
"3757","14","1","TRUE","1",3,2,2,27,30,3,3
"3758","14","1","TRUE","2",2,2,2,28,30,2,2
"3759","14","0","TRUE","2",12,2,1,5,-7,-12,12
"3760","14","1","FALSE","2",0,2,2,29,29,0,0
"3761","14","1","TRUE","2",1,1,1,-11,-12,1,1
"3762","14","0","FALSE","1",5,2,2,17,12,-5,5
"3763","14","1","FALSE","2",4,2,2,29,33,4,4
"3764","14","1","TRUE","2",-1,1,1,-38,-37,-1,-1
"3765","14","1","FALSE","1",-3,1,1,-33,-30,-3,-3
"3766","14","1","TRUE","2",0,2,2,45,45,0,0
"3767","14","1","FALSE","2",2,1,1,-32,-34,2,2
"3768","14","0","FALSE","1",4,2,2,12,8,-4,4
"3769","14","1","TRUE","1",0,1,1,-34,-34,0,0
"3770","14","1","FALSE","2",1,1,1,-30,-31,1,1
"3771","14","0","TRUE","1",1,1,1,-34,-33,-1,1
"3772","14","1","FALSE","2",1,2,2,28,29,1,1
"3773","14","1","FALSE","1",-3,2,2,29,26,-3,-3
"3774","14","1","FALSE","1",0,2,2,14,14,0,0
"3775","14","1","FALSE","2",2,1,1,-13,-15,2,2
"3776","14","0","FALSE","2",0,2,2,22,22,0,0
"3777","14","1","FALSE","2",5,1,1,-24,-29,5,5
"3778","14","1","TRUE","2",2,2,2,41,43,2,2
"3779","14","0","FALSE","1",10,2,2,19,9,-10,10
"3780","14","0","FALSE","1",12,1,1,-23,-11,-12,12
"3781","14","0","FALSE","1",1,2,2,18,17,-1,1
"3782","14","0","TRUE","2",15,2,2,37,22,-15,15
"3783","14","0","TRUE","2",9,2,1,4,-5,-9,9
"3784","14","0","FALSE","1",-12,2,2,14,26,12,-12
"3785","14","0","FALSE","2",15,1,2,-6,9,-15,15
"3786","14","1","TRUE","2",8,1,1,-30,-38,8,8
"3787","14","1","TRUE","2",2,1,1,-30,-32,2,2
"3788","14","0","FALSE","2",17,1,2,-12,5,-17,17
"3789","14","0","FALSE","2",18,1,1,-34,-16,-18,18
"3790","14","1","FALSE","1",-4,1,1,-18,-14,-4,-4
"3791","14","1","FALSE","1",-5,2,2,35,30,-5,-5
"3792","14","1","TRUE","2",1,2,2,33,34,1,1
"3793","14","1","FALSE","1",-1,2,2,41,40,-1,-1
"3794","14","1","TRUE","1",8,2,2,8,16,8,8
"3795","14","1","TRUE","2",5,2,2,30,35,5,5
"3796","14","0","FALSE","2",19,2,2,36,17,-19,19
"3797","14","0","FALSE","1",11,1,1,-34,-23,-11,11
"3798","14","1","TRUE","2",4,2,2,43,47,4,4
"3799","14","0","TRUE","2",4,1,1,-36,-32,-4,4
"3800","14","0","FALSE","1",3,2,2,20,17,-3,3
"3801","14","0","FALSE","2",24,1,1,-37,-13,-24,-18
"3802","14","1","FALSE","1",3,2,2,42,45,3,3
"3803","14","1","FALSE","1",-1,2,2,46,45,-1,-1
"3804","14","0","TRUE","2",21,1,2,-12,9,-21,21
"3805","14","1","FALSE","2",11,2,2,28,39,11,11
"3806","14","0","TRUE","2",9,2,2,33,24,-9,9
"3807","14","1","FALSE","2",14,2,2,3,17,14,14
"3808","14","0","FALSE","1",9,2,2,22,13,-9,9
"3809","14","1","FALSE","2",0,2,2,30,30,0,0
"3810","14","1","FALSE","1",2,2,2,28,30,2,2
"3811","14","1","TRUE","2",4,1,1,-31,-35,4,4
"3812","14","1","FALSE","2",2,2,2,43,45,2,2
"3813","14","1","FALSE","2",7,1,1,-30,-37,7,7
"3814","14","1","TRUE","2",4,2,2,39,43,4,4
"3815","14","0","FALSE","2",22,1,1,-37,-15,-22,-18
"3816","14","0","FALSE","1",15,1,1,-27,-12,-15,15
"3817","14","0","FALSE","2",2,1,1,-30,-28,-2,2
"3818","14","0","FALSE","2",-2,2,2,35,37,2,-2
"3819","14","0","FALSE","2",5,2,2,38,33,-5,5
"3820","14","0","FALSE","1",10,2,2,37,27,-10,10
"3821","14","1","FALSE","1",-1,2,2,42,41,-1,-1
"3822","14","1","TRUE","2",4,2,2,30,34,4,4
"3823","14","0","TRUE","2",17,1,1,-30,-13,-17,17
"3824","14","1","FALSE","2",8,2,2,29,37,8,8
"3825","14","0","FALSE","1",33,2,1,19,-14,-33,33
"3826","14","1","TRUE","2",0,2,2,39,39,0,0
"3827","14","1","TRUE","2",1,2,2,35,36,1,1
"3828","14","0","FALSE","1",3,2,2,31,28,-3,3
"3829","14","1","FALSE","2",7,1,1,-29,-36,7,7
"3830","14","0","FALSE","2",16,1,1,-35,-19,-16,16
"3831","14","1","FALSE","2",0,2,2,32,32,0,0
"3832","14","1","FALSE","1",0,2,2,39,39,0,0
"3833","14","1","FALSE","1",0,1,1,-39,-39,0,0
"3834","14","1","FALSE","1",3,2,2,28,31,3,3
"3835","14","1","TRUE","1",0,2,2,41,41,0,0
"3836","14","0","TRUE","2",11,2,2,34,23,-11,11
"3837","14","0","FALSE","1",6,2,2,28,22,-6,6
"3838","14","1","FALSE","2",3,1,1,-37,-40,3,3
"3839","14","1","TRUE","2",3,2,2,25,28,3,3
"3840","14","1","TRUE","2",2,1,1,-31,-33,2,2
"3841","14","0","TRUE","2",62,1,2,-33,29,-62,-22
"3842","14","0","TRUE","1",17,1,1,-36,-19,-17,17
"3843","14","1","TRUE","2",0,1,1,-44,-44,0,0
"3844","14","0","TRUE","2",14,2,2,34,20,-14,14
"3845","14","0","TRUE","2",49,2,1,31,-18,-49,-24
"3846","14","1","FALSE","1",0,2,2,23,23,0,0
"3847","14","1","FALSE","2",10,1,1,-6,-16,10,10
"3848","14","1","FALSE","2",15,2,2,24,39,15,15
"3849","14","1","FALSE","2",6,2,2,4,10,6,6
"3850","14","1","FALSE","2",18,2,2,6,24,18,18
"3851","14","0","FALSE","1",12,2,2,27,15,-12,12
"3852","14","1","FALSE","1",8,2,2,14,22,8,8
"3853","14","1","FALSE","2",8,2,2,41,49,8,8
"3854","14","0","TRUE","1",8,1,1,-27,-19,-8,8
"3855","14","0","FALSE","1",14,2,2,43,29,-14,-12
"3856","14","1","TRUE","2",5,2,2,22,27,5,5
"3857","14","1","FALSE","2",9,1,1,-19,-28,9,9
"3858","14","1","FALSE","1",1,1,1,-31,-32,1,1
"3859","14","1","FALSE","2",7,2,2,34,41,7,7
"3860","14","1","TRUE","2",9,2,2,22,31,9,9
"3861","14","0","FALSE","1",2,2,2,49,47,-2,2
"3862","14","0","FALSE","1",2,1,1,-31,-29,-2,2
"3863","14","0","FALSE","1",4,1,1,-36,-32,-4,4
"3864","14","1","FALSE","2",10,1,1,-26,-36,10,10
"3865","14","0","FALSE","2",0,2,2,46,46,0,0
"3866","14","1","FALSE","2",14,1,1,-13,-27,14,14
"3867","14","1","FALSE","1",5,2,2,35,40,5,5
"3868","14","1","TRUE","2",7,2,2,4,11,7,7
"3869","14","1","FALSE","2",14,2,2,20,34,14,14
"3870","14","0","FALSE","1",10,2,2,34,24,-10,10
"3871","14","1","FALSE","1",-8,2,2,38,30,-8,-8
"3872","14","0","FALSE","2",30,2,1,17,-13,-30,30
"3873","14","1","FALSE","1",3,2,2,26,29,3,3
"3874","14","0","TRUE","2",8,2,2,23,15,-8,8
"3875","14","1","FALSE","1",5,1,1,-20,-25,5,5
"3876","14","1","FALSE","2",2,2,2,23,25,2,2
"3877","14","0","FALSE","1",9,2,2,37,28,-9,9
"3878","14","0","FALSE","2",13,2,2,32,19,-13,13
"3879","14","1","FALSE","2",6,1,1,-37,-43,6,6
"3880","14","1","FALSE","2",13,2,2,23,36,13,13
"3881","14","0","FALSE","1",11,2,2,38,27,-11,11
"3882","14","1","TRUE","2",14,2,2,32,46,14,14
"3883","14","1","TRUE","2",12,1,1,-30,-42,12,12
"3884","14","0","TRUE","2",12,2,2,34,22,-12,12
"3885","14","1","TRUE","2",9,1,1,-32,-41,9,9
"3886","14","1","TRUE","2",4,2,2,16,20,4,4
"3887","14","1","TRUE","2",1,2,2,31,32,1,1
"3888","14","1","FALSE","1",-6,1,1,-20,-14,-6,-6
"3889","14","0","FALSE","1",3,2,2,14,11,-3,3
"3890","14","0","FALSE","1",4,2,2,24,20,-4,4
"3891","14","0","FALSE","2",15,1,1,-22,-7,-15,15
"3892","14","1","FALSE","2",9,1,1,-20,-29,9,9
"3893","14","1","TRUE","2",0,1,1,-23,-23,0,0
"3894","14","0","TRUE","2",42,2,1,31,-11,-42,-24
"3895","14","1","FALSE","1",0,1,1,-24,-24,0,0
"3896","14","1","TRUE","1",1,1,1,-33,-34,1,1
"3897","14","1","FALSE","1",0,1,1,-40,-40,0,0
"3898","14","1","TRUE","2",21,2,2,6,27,21,21
"3899","14","0","FALSE","2",19,2,2,28,9,-19,19
"3900","14","1","TRUE","2",5,1,1,-32,-37,5,5
"3901","14","1","TRUE","2",4,1,1,-41,-45,4,4
"3902","14","0","FALSE","2",23,2,1,14,-9,-23,23
"3903","14","1","FALSE","1",0,2,2,10,10,0,0
"3904","14","0","TRUE","2",14,2,2,26,12,-14,14
"3905","14","0","FALSE","1",14,2,1,11,-3,-14,14
"3906","14","1","FALSE","2",15,2,2,12,27,15,15
"3907","14","1","TRUE","2",1,1,1,-31,-32,1,1
"3908","14","1","FALSE","2",0,1,1,-23,-23,0,0
"3909","14","1","FALSE","2",8,1,1,-43,-51,8,8
"3910","14","0","FALSE","1",-2,2,2,21,23,2,-2
"3911","14","1","FALSE","2",9,1,1,-14,-23,9,9
"3912","14","1","FALSE","1",0,2,2,17,17,0,0
"3913","14","1","FALSE","2",1,1,1,-39,-40,1,1
"3914","14","0","TRUE","2",20,2,2,37,17,-20,-18
"3915","14","1","FALSE","2",8,2,2,27,35,8,8
"3916","14","0","FALSE","2",20,1,1,-30,-10,-20,20
"3917","14","0","TRUE","2",38,2,1,32,-6,-38,-23
"3918","14","1","FALSE","1",-2,2,2,23,21,-2,-2
"3919","14","1","FALSE","1",-1,2,2,26,25,-1,-1
"3920","14","0","TRUE","2",30,2,1,25,-5,-30,30
"3921","14","1","FALSE","1",-1,2,2,31,30,-1,-1
"3922","14","0","FALSE","1",47,1,2,-24,23,-47,-31
"3923","14","1","TRUE","2",13,1,1,-6,-19,13,13
"3924","14","1","FALSE","1",2,2,2,15,17,2,2
"3925","14","1","TRUE","2",10,1,1,-16,-26,10,10
"3926","14","1","TRUE","2",2,2,2,40,42,2,2
"3927","14","1","FALSE","2",0,2,2,50,50,0,0
"3928","14","1","FALSE","1",1,2,2,11,12,1,1
"3929","14","1","TRUE","2",5,1,1,-18,-23,5,5
"3930","14","0","FALSE","2",31,2,2,43,12,-31,-12
"3931","14","1","FALSE","2",0,2,2,29,29,0,0
"3932","14","1","FALSE","1",0,2,2,49,49,0,0
"3933","14","1","FALSE","1",0,2,2,43,43,0,0
"3934","14","1","FALSE","2",0,1,1,-50,-50,0,0
"3935","14","1","TRUE","2",0,2,2,32,32,0,0
"3936","14","0","FALSE","2",15,2,2,38,23,-15,15
"3937","14","0","TRUE","2",25,2,2,32,7,-25,-23
"3938","14","1","FALSE","1",-1,1,1,-42,-41,-1,-1
"3939","14","1","TRUE","2",3,1,1,-43,-46,3,3
"3940","14","1","FALSE","1",0,1,1,-51,-51,0,0
"3941","14","1","TRUE","2",4,2,2,46,50,4,4
"3942","14","1","FALSE","1",-1,2,2,28,27,-1,-1
"3943","14","1","FALSE","1",2,2,2,8,10,2,2
"3944","14","1","FALSE","2",0,2,2,28,28,0,0
"3945","14","0","TRUE","1",2,1,1,-19,-17,-2,2
"3946","14","0","FALSE","2",19,1,1,-30,-11,-19,19
"3947","14","1","FALSE","2",16,2,2,21,37,16,16
"3948","14","1","FALSE","1",-1,1,1,-16,-15,-1,-1
"3949","14","0","FALSE","2",20,1,2,-13,7,-20,20
"3950","14","0","TRUE","2",16,2,2,23,7,-16,16
"3951","14","1","TRUE","2",6,1,1,-23,-29,6,6
"3952","14","1","FALSE","2",9,2,2,29,38,9,9
"3953","14","1","FALSE","2",-1,1,1,-39,-38,-1,-1
"3954","14","0","FALSE","1",7,2,2,8,1,-7,7
"3955","14","1","FALSE","1",0,2,2,37,37,0,0
"3956","14","0","FALSE","2",18,1,1,-42,-24,-18,-13
"3957","14","0","FALSE","1",4,2,2,25,21,-4,4
"3958","14","0","TRUE","2",26,2,1,18,-8,-26,26
"3959","14","0","TRUE","2",9,2,1,2,-7,-9,9
"3960","14","1","FALSE","2",18,2,2,21,39,18,18
"3961","14","1","TRUE","2",6,2,2,20,26,6,6
"3962","14","1","FALSE","1",1,1,1,-37,-38,1,1
"3963","14","1","FALSE","2",0,2,2,32,32,0,0
"3964","14","1","TRUE","2",11,2,2,29,40,11,11
"3965","14","1","FALSE","1",1,1,1,-37,-38,1,1
"3966","14","1","FALSE","1",0,2,2,29,29,0,0
"3967","14","0","FALSE","1",9,2,2,24,15,-9,9
"3968","14","0","TRUE","2",39,2,1,28,-11,-39,-27
"3969","14","0","TRUE","2",44,1,2,-34,10,-44,-21
"3970","14","1","TRUE","2",7,1,1,-23,-30,7,7
"3971","14","1","FALSE","2",9,1,1,-28,-37,9,9
"3972","14","1","FALSE","2",1,2,2,33,34,1,1
"3973","14","1","TRUE","2",11,1,1,-35,-46,11,11
"3974","14","1","FALSE","2",0,2,2,42,42,0,0
"3975","14","1","FALSE","1",0,1,1,-29,-29,0,0
"3976","14","0","FALSE","2",-1,2,2,24,25,1,-1
"3977","14","0","FALSE","1",9,2,2,27,18,-9,9
"3978","14","0","TRUE","2",34,2,1,30,-4,-34,-25
"3979","14","1","FALSE","2",16,1,1,-9,-25,16,16
"3980","14","0","FALSE","2",32,2,1,29,-3,-32,-26
"3981","14","1","FALSE","1",-7,1,1,-36,-29,-7,-7
"3982","14","1","FALSE","2",1,2,2,32,33,1,1
"3983","14","1","TRUE","2",1,1,1,-30,-31,1,1
"3984","14","0","FALSE","1",6,1,1,-22,-16,-6,6
"3985","14","1","TRUE","2",5,1,1,-36,-41,5,5
"3986","14","0","TRUE","1",16,2,2,37,21,-16,16
"3987","14","1","FALSE","2",23,1,1,-10,-33,23,23
"3988","14","0","FALSE","2",19,2,2,33,14,-19,19
"3989","14","0","TRUE","2",19,2,1,14,-5,-19,19
"3990","14","1","TRUE","2",11,1,1,-25,-36,11,11
"3991","14","0","FALSE","1",14,1,1,-44,-30,-14,-11
"3992","14","0","FALSE","1",24,2,1,21,-3,-24,24
"3993","14","1","FALSE","2",6,1,1,-29,-35,6,6
"3994","14","1","TRUE","2",3,2,2,30,33,3,3
"3995","14","1","FALSE","2",3,2,2,28,31,3,3
"3996","14","0","FALSE","1",5,2,2,34,29,-5,5
"3997","14","1","FALSE","1",0,2,2,43,43,0,0
"3998","14","1","FALSE","2",0,2,2,28,28,0,0
"3999","14","1","TRUE","2",0,2,2,28,28,0,0
"4000","14","0","FALSE","2",50,2,1,34,-16,-50,-21
"4001","14","0","FALSE","2",47,2,1,34,-13,-47,-21
"4002","14","1","FALSE","2",0,1,1,-37,-37,0,0
"4003","14","1","FALSE","1",3,2,2,26,29,3,3
"4004","14","0","TRUE","2",18,2,1,14,-4,-18,18
"4005","14","1","TRUE","2",0,1,1,-28,-28,0,0
"4006","14","0","FALSE","1",44,2,1,25,-19,-44,-30
"4007","14","1","FALSE","1",-1,2,2,28,27,-1,-1
"4008","14","1","FALSE","1",1,2,2,32,33,1,1
"4009","14","0","TRUE","1",26,1,2,-23,3,-26,26
"4010","14","0","TRUE","2",28,2,2,47,19,-28,-8
"4011","14","1","FALSE","2",6,1,1,-23,-29,6,6
"4012","14","1","FALSE","2",-3,1,1,-31,-28,-3,-3
"4013","14","0","FALSE","1",27,2,1,26,-1,-27,27
"4014","14","1","FALSE","2",0,2,2,32,32,0,0
"4015","14","0","TRUE","2",26,1,2,-25,1,-26,26
"4016","14","1","TRUE","2",11,1,1,-1,-12,11,11
"4017","14","1","TRUE","2",20,2,2,9,29,20,20
"4018","14","1","FALSE","2",0,2,2,34,34,0,0
"4019","14","0","FALSE","1",34,2,2,36,2,-34,-19
"4020","14","1","FALSE","2",6,2,2,25,31,6,6
"4021","14","1","FALSE","2",0,1,1,-37,-37,0,0
"4022","14","1","FALSE","1",2,2,2,18,20,2,2
"4023","14","1","TRUE","2",4,2,2,25,29,4,4
"4024","14","0","TRUE","2",31,2,1,29,-2,-31,-26
"4025","14","0","FALSE","1",7,2,1,5,-2,-7,7
"4026","14","1","FALSE","2",13,2,2,11,24,13,13
"4027","14","1","FALSE","1",-1,2,2,35,34,-1,-1
"4028","14","0","TRUE","2",39,1,1,-41,-2,-39,-14
"4029","14","1","FALSE","1",-11,2,2,17,6,-11,-11
"4030","14","1","FALSE","1",2,2,2,24,26,2,2
"4031","14","0","FALSE","2",30,2,1,28,-2,-30,-27
"4032","14","1","FALSE","1",-1,2,2,9,8,-1,-1
"4033","15","0","TRUE","1",4,2,2,19,15,-4,4
"4034","15","0","FALSE","1",6,1,1,-14,-8,-6,6
"4035","15","1","TRUE","1",-5,1,1,-29,-24,-5,-5
"4036","15","0","TRUE","2",4,2,2,16,12,-4,4
"4037","15","0","FALSE","1",0,1,1,-17,-17,0,0
"4038","15","0","TRUE","1",0,2,2,12,12,0,0
"4039","15","0","TRUE","1",1,2,2,27,26,-1,1
"4040","15","1","FALSE","1",1,1,1,-32,-33,1,1
"4041","15","1","FALSE","2",0,1,1,-18,-18,0,0
"4042","15","1","TRUE","1",0,2,2,21,21,0,0
"4043","15","0","FALSE","1",0,1,1,-27,-27,0,0
"4044","15","1","FALSE","1",0,1,1,-11,-11,0,0
"4045","15","0","FALSE","2",-2,1,1,-14,-16,2,-2
"4046","15","1","TRUE","2",0,2,2,33,33,0,0
"4047","15","1","FALSE","1",0,1,1,-32,-32,0,0
"4048","15","0","FALSE","1",-9,1,1,-24,-33,9,-9
"4049","15","0","FALSE","2",-1,1,1,-23,-24,1,-1
"4050","15","1","TRUE","2",0,1,1,-9,-9,0,0
"4051","15","1","FALSE","2",1,2,2,9,10,1,1
"4052","15","0","FALSE","2",1,1,1,-33,-32,-1,1
"4053","15","1","FALSE","1",0,1,1,-30,-30,0,0
"4054","15","0","FALSE","2",-1,1,1,-22,-23,1,-1
"4055","15","0","FALSE","2",0,1,1,-12,-12,0,0
"4056","15","0","FALSE","2",0,2,2,16,16,0,0
"4057","15","1","FALSE","2",2,2,2,31,33,2,2
"4058","15","0","FALSE","1",0,1,1,-18,-18,0,0
"4059","15","1","FALSE","1",2,1,1,-25,-27,2,2
"4060","15","1","FALSE","2",1,2,2,31,32,1,1
"4061","15","1","FALSE","1",11,2,2,27,38,11,11
"4062","15","0","TRUE","1",2,1,1,-11,-9,-2,2
"4063","15","1","FALSE","1",0,1,1,-21,-21,0,0
"4064","15","1","FALSE","1",1,2,2,20,21,1,1
"4065","15","0","FALSE","2",1,1,1,-24,-23,-1,1
"4066","15","1","FALSE","2",0,1,1,-27,-27,0,0
"4067","15","0","FALSE","2",0,1,1,-23,-23,0,0
"4068","15","0","FALSE","2",-3,1,1,-4,-7,3,-3
"4069","15","0","TRUE","1",0,1,1,-23,-23,0,0
"4070","15","0","FALSE","1",7,1,1,-19,-12,-7,7
"4071","15","1","TRUE","1",1,2,2,19,20,1,1
"4072","15","0","TRUE","2",5,2,2,22,17,-5,5
"4073","15","0","TRUE","2",2,1,1,-27,-25,-2,2
"4074","15","1","FALSE","2",3,2,2,13,16,3,3
"4075","15","0","TRUE","2",1,1,1,-21,-20,-1,1
"4076","15","1","TRUE","2",-11,1,1,-34,-23,-11,-11
"4077","15","1","TRUE","1",3,1,1,-24,-27,3,3
"4078","15","0","FALSE","1",1,1,1,-11,-10,-1,1
"4079","15","1","FALSE","1",1,2,2,28,29,1,1
"4080","15","0","FALSE","2",2,1,1,-23,-21,-2,2
"4081","15","1","FALSE","1",2,1,1,-16,-18,2,2
"4082","15","1","TRUE","1",0,1,1,-27,-27,0,0
"4083","15","1","TRUE","2",2,1,1,-25,-27,2,2
"4084","15","1","FALSE","1",2,1,1,-23,-25,2,2
"4085","15","0","TRUE","1",4,1,1,-29,-25,-4,4
"4086","15","1","FALSE","2",4,1,1,-34,-38,4,4
"4087","15","1","TRUE","2",-2,1,1,-21,-19,-2,-2
"4088","15","1","FALSE","2",2,1,1,-31,-33,2,2
"4089","15","1","FALSE","2",6,1,1,-14,-20,6,6
"4090","15","0","FALSE","1",-8,1,1,-32,-40,8,-8
"4091","15","0","FALSE","1",-4,1,1,-22,-26,4,-4
"4092","15","0","FALSE","2",4,2,2,35,31,-4,4
"4093","15","1","FALSE","1",6,1,1,-25,-31,6,6
"4094","15","1","FALSE","1",-1,1,1,-23,-22,-1,-1
"4095","15","0","TRUE","1",4,1,1,-23,-19,-4,4
"4096","15","1","FALSE","2",1,2,2,13,14,1,1
"4097","15","1","FALSE","2",-6,1,1,-24,-18,-6,-6
"4098","15","0","FALSE","2",-3,1,1,-25,-28,3,-3
"4099","15","1","FALSE","2",6,1,1,-13,-19,6,6
"4100","15","0","FALSE","1",5,1,1,-6,-1,-5,5
"4101","15","1","FALSE","1",1,2,2,12,13,1,1
"4102","15","0","TRUE","1",23,1,1,-30,-7,-23,23
"4103","15","1","TRUE","1",5,2,2,9,14,5,5
"4104","15","1","TRUE","2",-2,1,1,-26,-24,-2,-2
"4105","15","0","FALSE","1",1,1,1,-16,-15,-1,1
"4106","15","0","FALSE","2",2,1,1,-19,-17,-2,2
"4107","15","0","FALSE","2",11,2,2,21,10,-11,11
"4108","15","1","FALSE","2",-11,2,2,30,19,-11,-11
